hromada_code,hromada,oblast_name,raion_name,lat_center,lon_center,distance_to_frontline_km,currently_occupied,as_of_date
UA61040330000096161,Озернянська,Тернопільська,Тернопільський,49.627991,25.33173,570.4,False,2026-09-09
UA61040350000078247,Підволочиська,Тернопільська,Тернопільський,49.531358,26.1440799,516.4,False,2026-09-09
UA61040370000060170,Підгаєцька,Тернопільська,Тернопільський,49.2680238,25.1361578,561.2,False,2026-09-09
UA61040390000066619,Підгороднянська,Тернопільська,Тернопільський,49.5386922,25.5198852,553.6,False,2026-09-09
UA61040410000065219,Саранчуківська,Тернопільська,Тернопільський,49.35676,24.98428,575.6,False,2026-09-09
UA61040430000018305,Скалатська,Тернопільська,Тернопільський,49.4247925,25.9775084,519.0,False,2026-09-09
UA61040450000064468,Скориківська,Тернопільська,Тернопільський,49.59949,26.13888,521.3,False,2026-09-09
UA61040470000038207,Теребовлянська,Тернопільська,Тернопільський,49.2960742,25.692491,528.3,False,2026-09-09
UA61040490000035010,Тернопільська,Тернопільська,Тернопільський,49.5557716,25.591886,550.4,False,2026-09-09
UA61060010000070653,Білобожницька,Тернопільська,Чортківський,49.0487543,25.6754577,515.0,False,2026-09-09
UA61060030000070527,Більче-Золотецька,Тернопільська,Чортківський,48.7752966,25.8779034,487.3,False,2026-09-09
UA61060050000068464,Борщівська,Тернопільська,Чортківський,48.8025557,26.0401871,478.3,False,2026-09-09
UA61060070000098188,Бучацька,Тернопільська,Чортківський,49.0630503,25.389969,533.9,False,2026-09-09
UA61060090000060396,Васильковецька,Тернопільська,Чортківський,49.09275,26.07502,492.7,False,2026-09-09
UA61060110000078824,Гримайлівська,Тернопільська,Чортківський,49.33205,26.00979,511.4,False,2026-09-09
UA61060130000045755,Гусятинська,Тернопільська,Чортківський,49.0707755,26.1996027,483.7,False,2026-09-09
UA61060150000032895,Заводська,Тернопільська,Чортківський,48.9995988,25.8551013,500.9,False,2026-09-09
UA61060170000051011,Заліщицька,Тернопільська,Чортківський,48.6402658,25.735898,489.8,False,2026-09-09
UA61060190000016283,Золотопотіцька,Тернопільська,Чортківський,48.90907,25.34271,528.9,False,2026-09-09
UA61060210000021722,Іване-Пустенська,Тернопільська,Чортківський,48.6450356,26.1868312,460.5,False,2026-09-09
UA61060230000067504,Колиндянська,Тернопільська,Чортківський,48.96229,25.95314,492.7,False,2026-09-09
UA61060250000062700,Копичинецька,Тернопільська,Чортківський,49.1068616,25.9085276,503.8,False,2026-09-09
UA61060270000084790,Коропецька,Тернопільська,Чортківський,48.9331,25.17414,541.1,False,2026-09-09
UA61060290000038953,Мельнице-Подільська,Тернопільська,Чортківський,48.60626,26.16428,460.0,False,2026-09-09
UA61060310000061998,Монастириська,Тернопільська,Чортківський,49.0908395,25.1717816,549.3,False,2026-09-09
UA61060330000041227,Нагірянська,Тернопільська,Чортківський,48.9362519,25.7400693,504.7,False,2026-09-09
UA61060350000024021,Скала-Подільська,Тернопільська,Чортківський,48.846608,26.2016053,470.5,False,2026-09-09
UA61060370000081851,Товстенська,Тернопільська,Чортківський,48.84487,25.72586,500.8,False,2026-09-09
UA61060390000013361,Трибухівська,Тернопільська,Чортківський,49.0436328,25.45807,528.5,False,2026-09-09
UA61060410000092242,Хоростківська,Тернопільська,Чортківський,49.2121531,25.9168525,509.5,False,2026-09-09
UA61060430000094264,Чортківська,Тернопільська,Чортківський,49.0160555,25.7925191,505.8,False,2026-09-09
UA63020010000079018,Богодухівська,Харківська,Богодухівський,50.1601711,35.5220539,40.3,False,2026-09-09
UA63020030000094096,Валківська,Харківська,Богодухівський,49.8305999,35.6088208,70.4,False,2026-09-09
UA63020050000045982,Золочівська,Харківська,Богодухівський,50.2790531,35.9824347,17.0,False,2026-09-09
UA63020070000090466,Коломацька,Харківська,Богодухівський,49.8436,35.31349,90.5,False,2026-09-09
UA63020090000096294,Краснокутська,Харківська,Богодухівський,50.0625892,35.1647821,68.2,False,2026-09-09
UA63040010000010092,Балаклійська,Харківська,Ізюмський,49.4521336,36.8397826,88.3,False,2026-09-09
UA63040030000052515,Барвінківська,Харківська,Ізюмський,48.9070045,37.0287573,52.7,False,2026-09-09
UA63040050000042831,Борівська,Харківська,Ізюмський,49.3838133,37.6330137,5.2,False,2026-09-09
UA63040070000092606,Донецька,Харківська,Ізюмський,49.50817,36.57623,81.4,False,2026-09-09
UA63040090000021240,Ізюмська,Харківська,Ізюмський,49.1913721,37.2784125,30.3,False,2026-09-09
UA63040110000053205,Куньєвська,Харківська,Ізюмський,49.392471,37.246738,31.3,False,2026-09-09
UA63040130000098894,Оскільська,Харківська,Ізюмський,49.173799,37.4273429,19.3,False,2026-09-09
UA63040150000053402,Савинська,Харківська,Ізюмський,49.39625,37.05036,45.4,False,2026-09-09
UA63060010000015783,Зачепилівська,Харківська,Красноградський,49.1954572,35.2408676,145.7,False,2026-09-09
UA63060030000041642,Кегичівська,Харківська,Красноградський,49.2862713,35.7694811,117.7,False,2026-09-09
UA63060050000033240,Красноградська,Харківська,Красноградський,49.3741326,35.4494234,122.3,False,2026-09-09
UA63060070000031032,Наталинська,Харківська,Красноградський,49.346809,35.47588,124.8,False,2026-09-09
UA63060090000041888,Сахновщинська,Харківська,Красноградський,49.1517351,35.875332,129.4,False,2026-09-09
UA63060110000043554,Старовірівська,Харківська,Красноградський,49.55555,35.748138,98.1,False,2026-09-09
UA63080010000040281,Великобурлуцька,Харківська,Куп’янський,50.05422,37.38939,21.0,False,2026-09-09
UA63080030000019649,Вільхуватська,Харківська,Куп’янський,50.185158,37.5181193,4.0,False,2026-09-09
UA63080050000048455,Дворічанська,Харківська,Куп’янський,49.8509377,37.682613,1.1,True,2026-09-09
UA63080070000080622,Кіндрашівська,Харківська,Куп’янський,49.769779,37.586632,2.4,False,2026-09-09
UA63080090000067457,Куп’янська,Харківська,Куп’янський,49.7132963,37.6141992,5.6,False,2026-09-09
UA63080110000021737,Курилівська,Харківська,Куп’янський,49.6604248,37.6984775,1.1,False,2026-09-09
UA63080130000077600,Петропавлівська,Харківська,Куп’янський,49.7165773,37.7192491,2.3,False,2026-09-09
UA63080150000094794,Шевченківська,Харківська,Куп’янський,49.6949729,37.1753112,32.9,False,2026-09-09
UA63100010000016136,Біляївська,Харківська,Лозівський,49.26566055,36.309462614397674,109.2,False,2026-09-09
UA63100030000050119,Близнюківська,Харківська,Лозівський,48.85311,36.55186,66.5,False,2026-09-09
UA63100050000079487,Лозівська,Харківська,Лозівський,48.8842428,36.3160254,79.7,False,2026-09-09
UA63100070000048302,Олексіївська,Харківська,Лозівський,49.394455,36.284039,95.6,False,2026-09-09
UA63100090000052019,Первомайська,Харківська,Лозівський,49.37393,36.22089,98.5,False,2026-09-09
UA63120010000021682,Безлюдівська,Харківська,Харківський,49.87072,36.29848,43.5,False,2026-09-09
UA63120030000035245,Височанська,Харківська,Харківський,49.8911681,36.1286649,45.6,False,2026-09-09
UA63120050000019867,Вільхівська,Харківська,Харківський,49.98745,36.513748,27.9,False,2026-09-09
UA63120070000018741,Дергачівська,Харківська,Харківський,50.107307,36.1205965,28.9,False,2026-09-09
UA63120090000046130,Липецька,Харківська,Харківський,50.203121,36.422314,5.4,False,2026-09-09
UA63120110000043456,Люботинська,Харківська,Харківський,49.9435604,35.9185185,54.0,False,2026-09-09
UA63120130000010762,Малоданилівська,Харківська,Харківський,50.0561227,36.1706244,27.7,False,2026-09-09
UA63120150000086206,Мереф’янська,Харківська,Харківський,49.8183386,36.0628675,54.9,False,2026-09-09
UA63120170000093573,Нововодолазька,Харківська,Харківський,49.7181212,35.8601594,79.2,False,2026-09-09
UA63120190000093717,Південноміська,Харківська,Харківський,49.8847449,36.0666511,48.0,False,2026-09-09
UA63120210000075842,Пісочинська,Харківська,Харківський,49.9622881,36.1239316,38.5,False,2026-09-09
UA63120230000080742,Роганська,Харківська,Харківський,49.9035,36.479103,37.3,False,2026-09-09
UA63120250000081463,Солоницівська,Харківська,Харківський,49.984881,36.0681717,43.0,False,2026-09-09
UA63120270000028556,Харківська,Харківська,Харківський,49.9923181,36.2310146,32.5,False,2026-09-09
UA63120290000021734,Циркунівська,Харківська,Харківський,50.08289,36.385342,19.1,False,2026-09-09
UA63140010000049419,Вовчанська,Харківська,Чугуївський,50.2928843,36.9370028,1.1,True,2026-09-09
UA63140030000091352,Зміївська,Харківська,Чугуївський,49.6815177,36.354776,63.3,False,2026-09-09
UA63140050000096783,Малинівська,Харківська,Чугуївський,49.8006602,36.7180703,49.8,False,2026-09-09
UA63140070000015310,Новопокровська,Харківська,Чугуївський,49.8377053,36.5549759,44.7,False,2026-09-09
UA63140090000052369,Печенізька,Харківська,Чугуївський,49.865444,36.9391629,42.7,False,2026-09-09
UA63140110000087562,Слобожанська,Харківська,Чугуївський,49.5989864,36.5242153,71.1,False,2026-09-09
UA63140130000029212,Старосалтівська,Харківська,Чугуївський,50.0760423,36.7936724,18.9,False,2026-09-09
UA63140150000093944,Чкаловська,Харківська,Чугуївський,49.7154088,36.9345851,59.4,False,2026-09-09
UA63140170000087785,Чугуївська,Харківська,Чугуївський,49.8363648,36.6898157,46.1,False,2026-09-09
UA65020010000060480,Бериславська,Херсонська,Бериславський,46.8357749,33.416743,4.3,False,2026-09-09
UA65020030000094118,Борозенська,Херсонська,Бериславський,47.17358,33.42384,28.7,False,2026-09-09
UA65020050000086746,Великоолександрівська,Херсонська,Бериславський,47.3159392,33.2997671,46.7,False,2026-09-09
UA65020070000029027,Високопільська,Херсонська,Бериславський,47.4933112,33.528245,46.4,False,2026-09-09
UA65020090000016354,Калинівська,Херсонська,Бериславський,47.114868,32.974091,42.2,False,2026-09-09
UA65020110000081240,Кочубеївська,Херсонська,Бериславський,47.496677,33.212185,66.7,False,2026-09-09
UA65020130000012731,Милівська,Херсонська,Бериславський,47.0680292,33.6281919,9.7,False,2026-09-09
UA65020150000047137,Нововоронцовська,Херсонська,Бериславський,47.4957983,33.9198174,12.9,False,2026-09-09
UA65020170000056973,Новоолександрівська,Херсонська,Бериславський,47.267643,33.874374,9.5,False,2026-09-09
UA65020190000013272,Новорайська,Херсонська,Бериславський,47.01033,33.48671,16.6,False,2026-09-09
UA65020210000085773,Тягинська,Херсонська,Бериславський,46.776348,33.059231,4.4,False,2026-09-09
UA65040010000061104,Генічеська,Херсонська,Генічеський,46.1661695,34.8088828,1.9,True,2026-09-09
UA65040030000056170,Іванівська,Херсонська,Генічеський,46.70837,34.54479,60.7,True,2026-09-09
UA65040050000029613,Нижньосірогозька,Херсонська,Генічеський,46.8457,34.37725,51.1,True,2026-09-09
UA65040070000086673,Новотроїцька,Херсонська,Генічеський,46.3558121,34.3363579,42.0,True,2026-09-09
UA65060010000033335,Асканія-Нова,Херсонська,Каховський,46.4511096,33.8685565,39.4,True,2026-09-09
UA65060030000075716,Великолепетиська,Херсонська,Каховський,47.178599,33.9428266,0.9,True,2026-09-09
UA65060050000022914,Верхньорогачицька,Херсонська,Каховський,47.2569402,34.3339303,19.3,True,2026-09-09
UA65060070000037346,Горностаївська,Херсонська,Каховський,47.00706,33.7317445,0.8,True,2026-09-09
UA65060090000037720,Зеленопідська,Херсонська,Каховський,46.6776024,33.7825062,20.9,True,2026-09-09
UA65060110000017055,Каховська,Херсонська,Каховський,46.8054626,33.4817825,1.7,True,2026-09-09
UA65060130000026961,Костянтинівська,Херсонська,Каховський,46.83025,33.86639,16.8,True,2026-09-09
UA65060150000054200,Любимівська,Херсонська,Каховський,46.8115514,33.5646046,0.7,True,2026-09-09
UA65060170000032937,Новокаховська,Херсонська,Каховський,46.7583404,33.3566678,0.5,True,2026-09-09
UA65060190000091058,Присиваська,Херсонська,Каховський,46.28986,33.73524,18.7,True,2026-09-09
UA65060210000049771,Рубанівська,Херсонська,Каховський,47.002258,34.15546,27.2,True,2026-09-09
UA65060230000076026,Тавричанська,Херсонська,Каховський,46.5515874,33.8199563,34.4,True,2026-09-09
UA65060250000073379,Таврійська,Херсонська,Каховський,46.7550442,33.4248309,2.8,True,2026-09-09
UA65060270000020124,Хрестівська,Херсонська,Каховський,46.402821,33.717041,29.7,True,2026-09-09
UA65060290000041992,Чаплинська,Херсонська,Каховський,46.3617756,33.5380219,23.0,True,2026-09-09
UA65080010000062554,Бехтерська,Херсонська,Скадовський,46.2458348,32.2929002,8.5,True,2026-09-09
UA65080030000058401,Голопристанська,Херсонська,Скадовський,46.5320381,32.5345028,0.6,True,2026-09-09
UA65080050000077041,Долматівська,Херсонська,Скадовський,46.215474,32.4573135,14.5,True,2026-09-09
UA65080070000011930,Каланчацька,Херсонська,Скадовський,46.257184,33.2843632,12.1,True,2026-09-09
UA65080090000034188,Лазурненська,Херсонська,Скадовський,46.0861011,32.5275975,1.9,True,2026-09-09
UA65080110000032706,Мирненська,Херсонська,Скадовський,46.246253,33.4684744,13.7,True,2026-09-09
UA65080130000090391,Новомиколаївська,Херсонська,Скадовський,46.22635,32.73582,12.1,True,2026-09-09
UA65080150000042499,Скадовська,Херсонська,Скадовський,46.1203932,32.910339,1.4,True,2026-09-09
UA65080170000067222,Чулаківська,Херсонська,Скадовський,46.361961,32.358509,11.2,True,2026-09-09
UA65100010000048953,Білозерська,Херсонська,Херсонський,46.63078,32.44537,11.3,False,2026-09-09
UA65100030000028786,Великокопанівська,Херсонська,Херсонський,46.488186,32.978374,21.9,True,2026-09-09
UA65100050000017921,Виноградівська,Херсонська,Херсонський,46.371922,32.939411,25.7,True,2026-09-09
UA65100070000064512,Дар’ївська,Херсонська,Херсонський,46.7482855,32.7930469,9.9,False,2026-09-09
UA65100090000097337,Музиківська,Херсонська,Херсонський,46.752075,32.556637,17.5,False,2026-09-09
UA65100110000015344,Олешківська,Херсонська,Херсонський,46.6260908,32.7220187,0.6,True,2026-09-09
UA65100130000084882,Станіславська,Херсонська,Херсонський,46.5798817,32.1491826,9.2,False,2026-09-09
UA65100150000057191,Херсонська,Херсонська,Херсонський,46.6412644,32.625794,5.0,False,2026-09-09
UA65100170000014054,Чорнобаївська,Херсонська,Херсонський,46.6926512,32.5455178,15.4,False,2026-09-09
UA65100190000073217,Ювілейна,Херсонська,Херсонський,46.48584,33.212002,29.8,True,2026-09-09
UA68020010000017180,Гуківська,Хмельницька,Кам’янець-Подільський,48.847858,26.238096,468.3,False,2026-09-09
UA68020030000032574,Гуменецька,Хмельницька,Кам’янець-Подільський,48.75877595,26.6191037579288,439.3,False,2026-09-09
UA68020050000040518,Дунаєвецька,Хмельницька,Кам’янець-Подільський,48.886649,26.8476798,433.0,False,2026-09-09
UA68020070000084437,Жванецька,Хмельницька,Кам’янець-Подільський,48.550991,26.488041,436.0,False,2026-09-09
UA68020090000037732,Закупненська,Хмельницька,Кам’янець-Подільський,49.1205929,26.3381922,478.4,False,2026-09-09
UA68020110000071202,Кам’янець-Подільська,Хмельницька,Кам’янець-Подільський,48.6879663,26.6019747,436.3,False,2026-09-09
UA68020130000052994,Китайгородська,Хмельницька,Кам’янець-Подільський,48.646431,26.797029,421.6,False,2026-09-09
UA68020150000089666,Маківська,Хмельницька,Кам’янець-Подільський,48.795036,26.691282,436.9,False,2026-09-09
UA68020170000033495,Новодунаєвецька,Хмельницька,Кам’янець-Подільський,49.02305,26.84338,441.9,False,2026-09-09
UA68020190000052031,Новоушицька,Хмельницька,Кам’янець-Подільський,48.83062,27.26678,404.3,False,2026-09-09
UA68020210000024765,Орининська,Хмельницька,Кам’янець-Подільський,48.7600952,26.3885598,453.8,False,2026-09-09
UA68020230000069135,Слобідсько-Кульчієвецька,Хмельницька,Кам’янець-Подільський,48.66222,26.645969,432.0,False,2026-09-09
UA68020250000080044,Смотрицька,Хмельницька,Кам’янець-Подільський,48.94993,26.55808,454.5,False,2026-09-09
UA68020270000040572,Староушицька,Хмельницька,Кам’янець-Подільський,48.5970533,27.0742366,401.4,False,2026-09-09
UA68020290000026103,Чемеровецька,Хмельницька,Кам’янець-Подільський,49.0087176,26.3405624,471.4,False,2026-09-09
UA68040010000025276,Антонінська,Хмельницька,Хмельницький,49.81029,26.86466,497.5,False,2026-09-09
UA68040030000027335,Війтовецька,Хмельницька,Хмельницький,49.4932735,26.4448161,496.7,False,2026-09-09
UA68040050000052367,Віньковецька,Хмельницька,Хмельницький,49.0347398,27.2320952,420.2,False,2026-09-09
UA68040070000035730,Вовковинецька,Хмельницька,Хмельницький,49.2073568,27.6559732,409.8,False,2026-09-09
UA68040090000087566,Волочиська,Хмельницька,Хмельницький,49.5358446,26.2126215,512.8,False,2026-09-09
UA68040110000011931,Гвардійська,Хмельницька,Хмельницький,49.33617,26.70948,470.8,False,2026-09-09
UA68040130000024471,Городоцька,Хмельницька,Хмельницький,49.1652124,26.5865127,466.3,False,2026-09-09
UA68040150000077185,Деражнянська,Хмельницька,Хмельницький,49.2688322,27.4327085,426.3,False,2026-09-09
UA68040170000061140,Заслучненська,Хмельницька,Хмельницький,49.6637,26.77162,491.1,False,2026-09-09
UA68040190000021840,Зіньківська,Хмельницька,Хмельницький,49.0925182,27.0734795,433.3,False,2026-09-09
UA68040210000089917,Красилівська,Хмельницька,Хмельницький,49.6544431,26.9709084,480.0,False,2026-09-09
UA68040230000081901,Летичівська,Хмельницька,Хмельницький,49.38286,27.62306,425.2,False,2026-09-09
UA68040250000053378,Лісовогринівецька,Хмельницька,Хмельницький,49.48061,27.021765,464.1,False,2026-09-09
UA68040270000072985,Меджибізька,Хмельницька,Хмельницький,49.4367227,27.404104,440.7,False,2026-09-09
UA68040290000010822,Миролюбненська,Хмельницька,Хмельницький,49.65752,27.198721,468.5,False,2026-09-09
UA68040310000052042,Наркевицька,Хмельницька,Хмельницький,49.5180971,26.6367935,487.7,False,2026-09-09
UA68040330000086970,Розсошанська,Хмельницька,Хмельницький,49.339939,26.88698,461.1,False,2026-09-09
UA68040350000083350,Сатанівська,Хмельницька,Хмельницький,49.2485345,26.2484407,491.9,False,2026-09-09
UA68040370000082743,Солобковецька,Хмельницька,Хмельницький,49.082451,26.907921,442.1,False,2026-09-09
UA68040390000011141,Старокостянтинівська,Хмельницька,Хмельницький,49.756163,27.2087889,475.8,False,2026-09-09
UA68040410000062890,Староостропільська,Хмельницька,Хмельницький,49.807892,27.559225,463.2,False,2026-09-09
UA68040430000052699,Старосинявська,Хмельницька,Хмельницький,49.5971513,27.615815,442.9,False,2026-09-09
UA68040450000097735,Теофіпольська,Хмельницька,Хмельницький,49.84463,26.41525,523.6,False,2026-09-09
UA68040470000053519,Хмельницька,Хмельницька,Хмельницький,49.4196404,26.9793793,461.8,False,2026-09-09
UA68040490000093353,Чорноострівська,Хмельницька,Хмельницький,49.5050201,26.756082,480.3,False,2026-09-09
UA68040510000019366,Щиборівська,Хмельницька,Хмельницький,49.671249,27.026369,478.4,False,2026-09-09
UA68040530000044109,Ярмолинецька,Хмельницька,Хмельницький,49.19266,26.8372,453.6,False,2026-09-09
UA68060010000056690,Берездівська,Хмельницька,Шепетівський,50.460449,27.116673,539.2,False,2026-09-09
UA68060030000077318,Білогірська,Хмельницька,Шепетівський,50.0019489,26.4166916,535.4,False,2026-09-09
UA68060050000037587,Ганнопільська,Хмельницька,Шепетівський,50.4526337,26.8975265,548.4,False,2026-09-09
UA68060070000048275,Грицівська,Хмельницька,Шепетівський,49.9719121,27.2168089,493.1,False,2026-09-09
UA68060090000093924,Ізяславська,Хмельницька,Шепетівський,50.1194691,26.8207625,524.3,False,2026-09-09
UA68060110000046608,Крупецька,Хмельницька,Шепетівський,50.33339,26.8057477,542.6,False,2026-09-09
UA68060130000034298,Ленковецька,Хмельницька,Шепетівський,50.013626,27.07008,503.5,False,2026-09-09
UA68060150000029549,Михайлюцька,Хмельницька,Шепетівський,50.288891,27.31098,515.7,False,2026-09-09
UA68060170000075276,Нетішинська,Хмельницька,Шепетівський,50.3338348,26.6496599,550.0,False,2026-09-09
UA68060190000075749,Плужненська,Хмельницька,Шепетівський,50.1804274,26.5625722,541.9,False,2026-09-09
UA68060210000095851,Полонська,Хмельницька,Шепетівський,50.1194505,27.5085733,492.2,False,2026-09-09
UA68060230000028195,Понінківська,Хмельницька,Шепетівський,50.19138,27.56126,496.2,False,2026-09-09
UA68060250000078635,Сахновецька,Хмельницька,Шепетівський,49.97406,26.851959,511.0,False,2026-09-09
UA68060270000042174,Славутська,Хмельницька,Шепетівський,50.2962398,26.8658254,536.6,False,2026-09-09
UA68060290000039941,Судилківська,Хмельницька,Шепетівський,50.16930785,27.140083469181324,513.2,False,2026-09-09
UA68060310000022172,Улашанівська,Хмельницька,Шепетівський,50.3421995,26.8585526,540.8,False,2026-09-09
UA68060330000029010,Шепетівська,Хмельницька,Шепетівський,50.1809437,27.0651783,517.7,False,2026-09-09
UA68060350000035460,Ямпільська,Хмельницька,Шепетівський,49.9562165,26.2274578,541.9,False,2026-09-09
UA71020010000037786,Бужанська,Черкаська,Звенигородський,49.2363431,30.7457326,300.8,False,2026-09-09
UA71020030000059581,Ватутінська,Черкаська,Звенигородський,49.0172494,31.0618502,273.0,False,2026-09-09
UA71020050000074004,Виноградська,Черкаська,Звенигородський,49.2379387,30.5494724,304.1,False,2026-09-09
UA71020070000078820,Вільшанська,Черкаська,Звенигородський,49.2164667,31.2114781,293.9,False,2026-09-09
UA71020090000047211,Водяницька,Черкаська,Звенигородський,49.127769,30.77648,288.5,False,2026-09-09
UA71020110000015834,Єрківська,Черкаська,Звенигородський,48.98357,30.99449,270.0,False,2026-09-09
UA71020130000086047,Звенигородська,Черкаська,Звенигородський,49.0767158,30.96138,280.6,False,2026-09-09
UA71020150000082849,Катеринопільська,Черкаська,Звенигородський,48.94329,30.9723848,265.8,False,2026-09-09
UA71020170000024193,Лип’янська,Черкаська,Звенигородський,48.858028,31.501726,253.2,False,2026-09-09
UA71020190000034403,Лисянська,Черкаська,Звенигородський,49.2525981,30.8277476,301.4,False,2026-09-09
UA71020210000030936,Матусівська,Черкаська,Звенигородський,49.0554354,31.5623267,275.2,False,2026-09-09
UA71020230000095267,Мокрокалигірська,Черкаська,Звенигородський,48.8474776,31.216692,253.0,False,2026-09-09
UA71020250000078192,Селищенська,Черкаська,Звенигородський,49.3280428,31.1502461,306.7,False,2026-09-09
UA71020270000021083,Стеблівська,Черкаська,Звенигородський,49.40002,31.09509,315.0,False,2026-09-09
UA71020290000032540,Тальнівська,Черкаська,Звенигородський,48.8889723,30.6980137,263.8,False,2026-09-09
UA71020310000027379,Шевченківська,Черкаська,Звенигородський,49.19128,31.09062,292.0,False,2026-09-09
UA71020330000027449,Шполянська,Черкаська,Звенигородський,49.0132605,31.393139,270.6,False,2026-09-09
UA71040010000032874,Великохутірська,Черкаська,Золотоніський,49.8664051,32.1191771,222.7,False,2026-09-09
UA71040030000055285,Вознесенська,Черкаська,Золотоніський,49.7583507,32.161154,229.3,False,2026-09-09
UA71040050000016509,Гельмязівська,Черкаська,Золотоніський,49.8223009,31.836067,241.3,False,2026-09-09
UA71040070000034468,Драбівська,Черкаська,Золотоніський,49.9615236,32.1520869,214.1,False,2026-09-09
UA71040090000047664,Золотоніська,Черкаська,Золотоніський,49.6689719,32.0427439,242.4,False,2026-09-09
UA71040110000054881,Зорівська,Черкаська,Золотоніський,49.8199838,32.2457318,220.2,False,2026-09-09
UA71040130000029175,Іркліївська,Черкаська,Золотоніський,49.5274997,32.3352479,241.3,False,2026-09-09
UA71040150000026547,Новодмитрівська,Черкаська,Золотоніський,49.6927254,32.008522,242.1,False,2026-09-09
UA71040170000034734,Піщанська,Черкаська,Золотоніський,49.7457481,31.842782,246.3,False,2026-09-09
UA71040190000080571,Чорнобаївська,Черкаська,Золотоніський,49.6703225,32.3232732,229.2,False,2026-09-09
UA71040210000024694,Шрамківська,Черкаська,Золотоніський,50.13714,32.1254,202.6,False,2026-09-09
UA71060010000027807,Бабанська,Черкаська,Уманський,48.7070412,30.4507396,249.5,False,2026-09-09
UA71060030000053648,Баштечківська,Черкаська,Уманський,49.2456923,30.3190626,309.4,False,2026-09-09
UA71060050000056084,Буцька,Черкаська,Уманський,49.091744,30.4026306,291.2,False,2026-09-09
UA71060070000098837,Дмитрушківська,Черкаська,Уманський,48.7962462,30.2825171,263.0,False,2026-09-09
UA71060090000088339,Жашківська,Черкаська,Уманський,49.2478012,30.1066179,314.5,False,2026-09-09
UA71060110000085867,Іваньківська,Черкаська,Уманський,48.9924674,30.4483919,279.7,False,2026-09-09
UA71060130000099511,Ладижинська,Черкаська,Уманський,48.5465612,30.2385604,238.6,False,2026-09-09
UA71060150000062190,Маньківська,Черкаська,Уманський,48.963662,30.3339811,279.2,False,2026-09-09
UA71060170000092613,Монастирищенська,Черкаська,Уманський,48.9944069,29.8007253,297.3,False,2026-09-09
UA71060190000086831,Паланська,Черкаська,Уманський,48.7331789,30.10288,261.6,False,2026-09-09
UA71060210000032972,Уманська,Черкаська,Уманський,48.7497621,30.2203052,259.9,False,2026-09-09
UA71060230000095772,Христинівська,Черкаська,Уманський,48.812969,29.9677872,273.8,False,2026-09-09
UA71080010000073303,Балаклеївська,Черкаська,Черкаський,49.2261544,31.7366283,294.6,False,2026-09-09
UA71080030000050121,Березняківська,Черкаська,Черкаський,49.1377452,31.9500464,286.2,False,2026-09-09
UA71080050000028174,Білозірська,Черкаська,Черкаський,49.2975805,31.8935819,303.4,False,2026-09-09
UA71080070000050993,Бобрицька,Черкаська,Черкаський,49.7939978,31.4144455,357.4,False,2026-09-09
UA71080090000075810,Будищенська,Черкаська,Черкаський,49.524426,31.799271,328.0,False,2026-09-09
UA71080110000055395,Городищенська,Черкаська,Черкаський,49.2686,31.4331682,298.9,False,2026-09-09
UA71080130000078619,Кам’янська,Черкаська,Черкаський,49.0401185,32.1008691,265.4,False,2026-09-09
UA71080150000071745,Канівська,Черкаська,Черкаський,49.7551031,31.4610802,353.0,False,2026-09-09
UA71080170000080118,Корсунь-Шевченківська,Черкаська,Черкаський,49.418037,31.2556741,316.1,False,2026-09-09
UA71080190000038712,Леськівська,Черкаська,Черкаський,49.3328057,32.2181675,252.2,False,2026-09-09
UA71080210000074132,Ліплявська,Черкаська,Черкаський,49.786949,31.547239,259.4,False,2026-09-09
UA71080230000065521,Медведівська,Черкаська,Черкаський,49.172241,32.377438,230.9,False,2026-09-09
UA71080250000099725,Михайлівська,Черкаська,Черкаський,49.1179888,32.0728522,274.2,False,2026-09-09
UA71080270000076233,Мліївська,Черкаська,Черкаський,49.3449286,31.5316244,307.4,False,2026-09-09
UA71080290000067044,Мошнівська,Черкаська,Черкаський,49.52499,31.74053,327.8,False,2026-09-09
UA71080310000072487,Набутівська,Черкаська,Черкаський,49.4448157,31.4113483,318.6,False,2026-09-09
UA71080330000082129,Ротмістрівська,Черкаська,Черкаський,49.1413051,31.7147139,285.1,False,2026-09-09
UA71080350000033809,Руськополянська,Черкаська,Черкаський,49.4243008,31.9147632,317.6,False,2026-09-09
UA71080370000064287,Сагунівська,Черкаська,Черкаський,49.288422,32.363815,242.3,False,2026-09-09
UA71080390000078978,Смілянська,Черкаська,Черкаський,49.2336897,31.8829216,296.3,False,2026-09-09
UA71080410000061690,Степанецька,Черкаська,Черкаський,49.70841,31.2917358,348.2,False,2026-09-09
UA71080430000025181,Степанківська,Черкаська,Черкаський,49.336479,31.9730474,299.6,False,2026-09-09
UA71080450000083423,Тернівська,Черкаська,Черкаський,49.1309417,31.8421374,284.6,False,2026-09-09
UA71080470000038153,Червонослобідська,Черкаська,Черкаський,49.379837,32.14439,259.5,False,2026-09-09
UA71080490000022110,Черкаська,Черкаська,Черкаський,49.4302723,32.0447228243568,268.1,False,2026-09-09
UA71080510000028067,Чигиринська,Черкаська,Черкаський,49.0775098,32.6664089,211.0,False,2026-09-09
UA73020010000044067,Банилівська,Чернівецька,Вижницький,48.35804,25.343399,504.0,False,2026-09-09
